transaction_id,account_id,amount,currency,merchant,category,timestamp,status
T300296,A2473,40.31,GBP,Uber,TRAVEL,2025-08-19T01:53:17,SETTLED
T300297,A2110,1.62,USD,Uber,SHOPPING,2024-12-11T15:35:25,SETTLED
T300298,A2698,31.68,GBP,Starbucks,TRAVEL,2023-10-01T01:52:28,SETTLED
T300299,A2780,129.26,GBP,Uber,ENTERTAINMENT,2025-03-08T13:22:41,SETTLED
T300300,A2228,25.34,GBP,Ikea,ENTERTAINMENT,2025-03-06T07:27:57,SETTLED
T300301,A2496,49.03,EUR,Spotify,FOOD,2024-06-08T07:53:47,DECLINED
T300302,A2155,75.67,EUR,Ikea,FOOD,2024-11-23T01:51:16,SETTLED
T300303,A2472,76.61,GBP,Starbucks,SHOPPING,2024-11-19T22:27:09,SETTLED
T300304,A2700,36.62,GBP,Zara,ENTERTAINMENT,2023-12-28T13:02:41,SETTLED
T300305,A2271,97.58,GBP,Zara,ENTERTAINMENT,2024-11-19T13:10:35,SETTLED
T300306,A2001,24.83,GBP,Ikea,SHOPPING,2024-02-02T08:59:45,SETTLED
T300307,A2757,109.77,EUR,Zara,TRAVEL,2025-06-20T01:13:32,SETTLED
T300308,A2721,13.74,USD,Zara,FOOD,2025-05-30T15:02:19,SETTLED
T300309,A2510,16.44,GBP,Starbucks,ENTERTAINMENT,2025-07-24T22:46:21,SETTLED
T300310,A2285,2.73,EUR,Spotify,ENTERTAINMENT,2024-09-25T11:50:14,SETTLED
T300311,A2012,79.38,GBP,Uber,TRAVEL,2024-11-03T06:00:04,SETTLED
T300312,A2607,26.98,USD,Uber,TRAVEL,2024-05-06T05:13:58,SETTLED
T300313,A2497,13.01,EUR,Zara,TRAVEL,2024-01-23T12:40:53,SETTLED
T300314,A2732,13.18,EUR,Amazon,FOOD,2024-09-24T02:27:49,SETTLED
T300315,A2237,115.83,USD,Starbucks,SHOPPING,2023-10-08T15:45:41,SETTLED
T300316,A2093,89.76,USD,Spotify,ENTERTAINMENT,2023-11-18T06:35:08,SETTLED
T300317,A2337,40.32,EUR,Spotify,FOOD,2023-10-22T19:06:47,SETTLED
T300318,A2780,47.87,USD,Zara,TRAVEL,2024-03-07T20:28:47,SETTLED
T300319,A2170,32.15,GBP,Amazon,ENTERTAINMENT,2024-12-19T11:52:24,SETTLED
T300320,A2605,24.85,USD,Amazon,ENTERTAINMENT,2024-02-26T02:57:37,SETTLED
T300321,A2660,123.54,USD,Spotify,FOOD,2023-09-24T15:33:02,SETTLED
T300322,A2623,6.71,EUR,Starbucks,TRAVEL,2024-10-22T01:46:39,DECLINED
T300323,A2566,27.1,USD,Uber,TRAVEL,2024-09-14T10:25:36,SETTLED
T300324,A2466,21.12,EUR,Spotify,SHOPPING,2023-09-09T16:48:26,SETTLED
T300325,A2627,34.47,GBP,Spotify,TRAVEL,2024-05-23T20:02:09,SETTLED
T300326,A2142,30.59,USD,Ikea,FOOD,2025-08-22T02:53:28,SETTLED
T300327,A2200,36.58,USD,Amazon,SHOPPING,2024-12-29T04:22:04,SETTLED
T300328,A2179,7.54,EUR,Ikea,SHOPPING,2024-02-12T15:38:03,SETTLED
T300329,A2713,35.99,EUR,Ikea,SHOPPING,2025-05-27T13:17:53,SETTLED
T300330,A2363,13.88,USD,Starbucks,SHOPPING,2023-12-19T12:34:03,SETTLED
T300331,A2478,10.19,EUR,Spotify,SHOPPING,2024-05-30T20:16:30,SETTLED
T300332,A2564,3.35,USD,Uber,FOOD,2025-03-19T00:45:08,SETTLED
T300333,A2470,71.91,GBP,Starbucks,ENTERTAINMENT,2024-01-25T00:09:28,SETTLED
T300334,A2383,27.88,USD,Amazon,TRAVEL,2025-08-22T19:22:52,SETTLED
T300335,A2691,49.26,GBP,Uber,ENTERTAINMENT,2025-05-24T10:20:30,SETTLED
T300336,A2416,65.02,GBP,Spotify,ENTERTAINMENT,2025-06-25T22:39:43,SETTLED
T300337,A2307,56.87,EUR,Zara,TRAVEL,2025-07-14T12:48:21,DECLINED
T300338,A2648,31.79,EUR,Uber,TRAVEL,2024-05-17T12:11:55,SETTLED
T300339,A2693,24.54,EUR,Starbucks,ENTERTAINMENT,2023-10-25T10:16:11,SETTLED
T300340,A2366,23.58,EUR,Starbucks,TRAVEL,2023-09-26T04:33:07,DECLINED
T300341,A2000,51.09,USD,Ikea,SHOPPING,2024-01-01T21:37:03,SETTLED
T300342,A2043,34.14,GBP,Spotify,TRAVEL,2024-12-07T19:15:13,SETTLED
T300343,A2738,94.57,USD,Zara,TRAVEL,2025-03-09T12:33:28,SETTLED
T300344,A2097,103.85,GBP,Spotify,SHOPPING,2025-08-21T14:21:48,SETTLED
T300345,A2719,9.35,GBP,Uber,SHOPPING,2023-12-28T04:39:47,SETTLED
T300346,A2264,7.32,GBP,Zara,SHOPPING,2025-05-02T15:18:14,SETTLED
T300347,A2799,49.77,USD,Spotify,TRAVEL,2023-12-04T07:46:32,SETTLED
T300348,A2782,17.92,EUR,Ikea,SHOPPING,2025-06-27T15:36:48,SETTLED
T300349,A2139,0.94,USD,Zara,SHOPPING,2024-10-21T22:54:49,SETTLED
T300350,A2480,109.75,GBP,Zara,FOOD,2025-07-08T16:06:28,SETTLED
T300351,A2236,12.87,USD,Uber,FOOD,2024-06-18T14:06:21,SETTLED
T300352,A2071,132.45,GBP,Zara,TRAVEL,2023-11-04T12:09:11,SETTLED
T300353,A2666,63.19,EUR,Ikea,SHOPPING,2024-06-25T08:18:10,SETTLED
T300354,A2189,71.91,EUR,Amazon,TRAVEL,2025-03-09T09:36:23,SETTLED
T300355,A2267,11.25,USD,Amazon,FOOD,2025-02-04T11:14:31,SETTLED
T300356,A2320,13.34,EUR,Starbucks,FOOD,2024-07-12T10:30:06,SETTLED
T300357,A2106,36.83,GBP,Amazon,SHOPPING,2024-12-07T08:12:30,SETTLED
T300358,A2231,9.44,GBP,Uber,TRAVEL,2023-11-26T15:26:32,SETTLED
T300359,A2041,18.22,EUR,Starbucks,FOOD,2024-05-27T14:01:09,SETTLED
T300360,A2701,19.39,EUR,Amazon,ENTERTAINMENT,2024-04-30T13:22:34,SETTLED
T300361,A2138,8.7,EUR,Amazon,SHOPPING,2024-05-16T17:49:32,SETTLED
T300362,A2614,11.48,USD,Starbucks,TRAVEL,2023-12-24T03:42:34,SETTLED
T300363,A2682,77.69,USD,Uber,ENTERTAINMENT,2024-01-09T12:09:04,SETTLED
T300364,A2272,9.15,GBP,Starbucks,SHOPPING,2025-03-31T00:05:50,SETTLED
T300365,A2480,1.44,USD,Uber,SHOPPING,2024-08-13T11:52:58,SETTLED
T300366,A2415,49.63,USD,Uber,FOOD,2025-05-16T05:04:50,SETTLED
T300367,A2505,186.45,GBP,Spotify,TRAVEL,2025-01-17T16:50:52,SETTLED
T300368,A2732,20.11,GBP,Ikea,FOOD,2024-09-21T14:07:57,SETTLED
T300369,A2724,6.32,EUR,Amazon,ENTERTAINMENT,2025-01-25T09:39:48,SETTLED
T300370,A2423,42.24,EUR,Spotify,ENTERTAINMENT,2024-05-12T14:39:26,SETTLED
T300371,A2406,118.41,USD,Amazon,ENTERTAINMENT,2024-01-22T11:26:21,SETTLED
T300372,A2567,76.64,GBP,Spotify,ENTERTAINMENT,2025-03-11T10:54:40,SETTLED
T300373,A2389,48.71,USD,Zara,ENTERTAINMENT,2024-11-18T16:04:56,SETTLED
T300374,A2341,18.92,USD,Starbucks,TRAVEL,2025-02-28T20:58:08,SETTLED
T300375,A2613,39.03,GBP,Spotify,TRAVEL,2025-07-31T03:24:57,SETTLED
T300376,A2492,4.78,GBP,Ikea,SHOPPING,2025-08-30T14:59:44,SETTLED
T300377,A2191,56.81,GBP,Amazon,SHOPPING,2024-12-28T20:25:50,SETTLED
T300378,A2498,64.57,GBP,Zara,TRAVEL,2025-05-12T10:39:23,SETTLED
T300379,A2711,167.67,USD,Ikea,SHOPPING,2024-06-12T07:46:35,SETTLED
T300380,A2232,15.08,USD,Uber,FOOD,2024-02-29T13:30:33,SETTLED
T300381,A2226,0.93,USD,Amazon,TRAVEL,2025-02-07T02:28:32,SETTLED
T300382,A2370,39.44,GBP,Spotify,FOOD,2024-12-09T14:53:33,SETTLED
T300383,A2138,61.34,EUR,Starbucks,ENTERTAINMENT,2025-06-02T18:35:36,SETTLED
T300384,A2148,78.13,USD,Ikea,ENTERTAINMENT,2024-01-23T08:51:26,SETTLED
T300385,A2114,10.77,EUR,Zara,SHOPPING,2024-06-29T01:39:25,SETTLED
T300386,A2449,15.17,EUR,Starbucks,TRAVEL,2024-05-04T11:39:56,SETTLED
T300387,A2062,35.93,EUR,Uber,ENTERTAINMENT,2025-04-01T06:43:26,SETTLED
T300388,A2103,20.07,GBP,Starbucks,SHOPPING,2025-02-24T22:36:26,SETTLED
T300389,A2667,98.49,GBP,Zara,FOOD,2024-04-24T22:15:57,SETTLED
T300390,A2272,32.1,USD,Uber,TRAVEL,2023-12-17T02:00:42,SETTLED
T300391,A2005,80.37,USD,Zara,SHOPPING,2024-01-25T04:47:19,SETTLED
T300392,A2146,43.45,GBP,Amazon,ENTERTAINMENT,2025-03-28T06:27:35,SETTLED
T300393,A2183,74.16,GBP,Zara,FOOD,2023-09-10T13:34:53,SETTLED
T300394,A2027,20.22,EUR,Starbucks,FOOD,2025-03-07T10:27:07,SETTLED
T300395,A2549,89.02,GBP,Amazon,SHOPPING,2024-11-27T02:28:50,DECLINED
T300396,A2118,16.05,GBP,Amazon,TRAVEL,2024-07-09T08:02:44,SETTLED
T300397,A2292,39.49,GBP,Ikea,SHOPPING,2025-06-30T23:19:31,SETTLED
T300398,A2370,12.04,GBP,Starbucks,ENTERTAINMENT,2025-04-29T21:23:09,SETTLED
T300399,A2243,32.27,EUR,Starbucks,TRAVEL,2024-11-22T22:42:41,SETTLED
T300400,A2579,19.15,USD,Uber,ENTERTAINMENT,2023-10-04T07:43:27,SETTLED
T300401,A2725,15.51,EUR,Zara,FOOD,2024-01-28T14:18:57,SETTLED
T300402,A2217,170.54,GBP,Spotify,FOOD,2024-12-20T01:24:17,SETTLED
T300403,A2176,8.72,GBP,Zara,ENTERTAINMENT,2024-05-13T08:03:33,SETTLED
T300404,A2298,77.4,USD,Starbucks,ENTERTAINMENT,2025-08-24T13:27:46,SETTLED
T300405,A2675,207.28,USD,Zara,FOOD,2025-05-29T09:19:11,SETTLED
T300406,A2057,1.01,USD,Starbucks,SHOPPING,2024-12-27T01:02:12,SETTLED
T300407,A2268,60.04,EUR,Amazon,SHOPPING,2024-02-27T17:51:07,SETTLED
T300408,A2307,14.58,USD,Zara,SHOPPING,2025-01-17T23:56:46,SETTLED
T300409,A2569,2.07,GBP,Zara,ENTERTAINMENT,2024-11-21T10:41:12,SETTLED
T300410,A2287,25.78,GBP,Starbucks,ENTERTAINMENT,2023-11-29T00:49:17,SETTLED
T300411,A2104,136.84,GBP,Starbucks,FOOD,2025-09-05T17:11:31,SETTLED
T300412,A2227,0.59,EUR,Uber,TRAVEL,2024-09-28T13:37:33,SETTLED
T300413,A2246,44.32,USD,Zara,SHOPPING,2023-12-27T09:50:54,SETTLED
T300414,A2699,34.8,USD,Ikea,SHOPPING,2024-05-23T09:29:34,SETTLED
T300415,A2493,103.33,USD,Starbucks,SHOPPING,2025-04-10T02:16:22,SETTLED
T300416,A2082,4.39,USD,Ikea,FOOD,2023-11-08T14:29:13,SETTLED
T300417,A2185,57.21,GBP,Amazon,TRAVEL,2024-03-12T00:37:54,SETTLED
T300418,A2251,56.99,EUR,Amazon,TRAVEL,2024-06-04T13:04:31,DECLINED
T300419,A2354,55.29,USD,Ikea,TRAVEL,2024-05-14T08:19:33,SETTLED
T300420,A2749,142.65,GBP,Spotify,SHOPPING,2024-01-17T13:42:51,SETTLED
T300421,A2695,86.61,GBP,Amazon,ENTERTAINMENT,2025-01-15T07:26:49,SETTLED
T300422,A2795,2.14,EUR,Ikea,SHOPPING,2025-07-27T19:37:54,SETTLED
T300423,A2209,31.85,USD,Uber,TRAVEL,2023-11-17T02:02:19,SETTLED
T300424,A2608,25.37,EUR,Uber,FOOD,2025-06-08T08:57:08,SETTLED
T300425,A2446,18.56,USD,Amazon,TRAVEL,2025-03-12T20:08:48,SETTLED
T300426,A2459,30.01,EUR,Ikea,SHOPPING,2025-02-10T14:13:45,SETTLED
T300427,A2471,24.24,USD,Ikea,ENTERTAINMENT,2025-01-17T13:48:13,SETTLED
T300428,A2719,28.31,USD,Ikea,TRAVEL,2025-03-28T14:56:29,SETTLED
T300429,A2369,193.79,EUR,Spotify,ENTERTAINMENT,2025-07-28T20:29:08,SETTLED
T300430,A2491,4.64,USD,Amazon,TRAVEL,2024-05-26T22:53:23,SETTLED
T300431,A2136,127.7,EUR,Spotify,ENTERTAINMENT,2024-08-21T01:51:05,DECLINED
T300432,A2366,32.72,EUR,Ikea,ENTERTAINMENT,2023-09-18T00:29:45,SETTLED
T300433,A2183,48.87,USD,Starbucks,TRAVEL,2024-04-02T03:59:03,SETTLED
T300434,A2587,88.65,USD,Ikea,FOOD,2024-02-19T00:51:52,SETTLED
T300435,A2286,22.35,EUR,Starbucks,SHOPPING,2024-03-20T23:50:41,SETTLED
T300436,A2471,28.14,GBP,Uber,SHOPPING,2025-02-28T13:48:17,SETTLED
T300437,A2374,26.34,EUR,Starbucks,TRAVEL,2023-10-31T19:51:08,SETTLED
T300438,A2653,23.48,GBP,Uber,ENTERTAINMENT,2024-06-07T09:30:30,SETTLED
T300439,A2748,129.87,GBP,Amazon,SHOPPING,2024-03-26T12:31:00,SETTLED
T300440,A2536,88.28,EUR,Spotify,ENTERTAINMENT,2025-05-12T11:10:56,SETTLED
T300441,A2510,5.77,EUR,Spotify,FOOD,2023-12-02T01:58:37,SETTLED
T300442,A2578,5.72,EUR,Uber,TRAVEL,2025-03-21T17:32:55,SETTLED
T300443,A2249,27.92,GBP,Uber,FOOD,2023-09-10T03:56:55,SETTLED
T300444,A2509,5.19,EUR,Ikea,ENTERTAINMENT,2023-10-16T13:35:59,SETTLED
T300445,A2629,48.26,EUR,Zara,ENTERTAINMENT,2024-07-04T22:27:18,SETTLED
T300446,A2072,7.76,USD,Uber,TRAVEL,2024-08-14T13:04:53,SETTLED
T300447,A2281,36.95,USD,Starbucks,ENTERTAINMENT,2025-03-31T04:25:51,SETTLED
T300448,A2359,0.36,USD,Amazon,TRAVEL,2024-07-31T02:58:09,SETTLED
T300449,A2009,19.03,EUR,Spotify,TRAVEL,2024-01-16T08:50:21,SETTLED
T300450,A2210,56.53,EUR,Starbucks,FOOD,2025-07-27T05:18:37,SETTLED
T300451,A2151,33.09,EUR,Spotify,SHOPPING,2024-07-26T17:56:33,SETTLED
T300452,A2004,191.45,GBP,Amazon,SHOPPING,2024-09-26T03:46:50,SETTLED
T300453,A2194,103.61,GBP,Starbucks,ENTERTAINMENT,2025-07-25T01:27:45,SETTLED
T300454,A2282,22.24,USD,Spotify,SHOPPING,2024-06-29T07:46:48,SETTLED
T300455,A2463,2.33,GBP,Uber,ENTERTAINMENT,2024-06-07T23:29:22,SETTLED
T300456,A2112,93.42,GBP,Zara,SHOPPING,2024-11-06T06:41:26,SETTLED
T300457,A2270,121.09,GBP,Uber,FOOD,2024-06-26T17:03:07,SETTLED
T300458,A2162,85.91,USD,Spotify,SHOPPING,2023-11-26T22:49:53,SETTLED
T300459,A2459,6.85,USD,Ikea,ENTERTAINMENT,2025-06-13T22:08:52,SETTLED
T300460,A2104,308.65,GBP,Starbucks,ENTERTAINMENT,2024-09-15T14:23:36,SETTLED
T300461,A2692,14.96,EUR,Zara,SHOPPING,2025-05-13T19:03:31,SETTLED
T300462,A2555,64.4,USD,Starbucks,TRAVEL,2025-07-11T07:08:20,SETTLED
T300463,A2281,119.32,GBP,Ikea,FOOD,2024-12-01T03:48:05,SETTLED
T300464,A2686,13.44,EUR,Ikea,TRAVEL,2025-01-26T19:01:05,SETTLED
T300465,A2161,119.44,EUR,Ikea,SHOPPING,2025-04-20T02:45:00,SETTLED
T300466,A2350,18.52,USD,Spotify,TRAVEL,2025-02-23T21:39:52,SETTLED
T300467,A2433,187.35,EUR,Uber,SHOPPING,2024-03-02T09:13:58,SETTLED
T300468,A2139,16.51,USD,Spotify,ENTERTAINMENT,2024-01-13T12:12:11,SETTLED
T300469,A2470,153.35,GBP,Uber,TRAVEL,2024-08-24T16:40:24,SETTLED
T300470,A2131,2.75,USD,Zara,FOOD,2023-11-05T10:06:31,SETTLED
T300471,A2086,61.77,EUR,Ikea,TRAVEL,2025-05-21T22:07:57,SETTLED
T300472,A2687,37.98,USD,Uber,ENTERTAINMENT,2025-06-27T02:13:17,SETTLED
T300473,A2182,32.49,USD,Amazon,ENTERTAINMENT,2023-10-05T02:55:32,SETTLED
T300474,A2367,12.65,GBP,Amazon,ENTERTAINMENT,2024-04-25T05:33:40,SETTLED
T300475,A2128,61.14,EUR,Uber,TRAVEL,2023-09-24T18:20:49,SETTLED
T300476,A2245,10.59,USD,Zara,ENTERTAINMENT,2024-05-13T17:22:47,SETTLED
T300477,A2600,40.24,GBP,Starbucks,ENTERTAINMENT,2024-03-29T23:50:21,SETTLED
T300478,A2577,14.6,GBP,Spotify,TRAVEL,2023-11-29T12:16:57,SETTLED
T300479,A2669,155.75,GBP,Ikea,TRAVEL,2023-11-05T19:15:42,SETTLED
T300480,A2377,1.45,GBP,Uber,SHOPPING,2024-05-31T15:49:58,SETTLED
T300481,A2148,11.14,GBP,Zara,TRAVEL,2024-01-19T07:03:24,SETTLED
T300482,A2432,13.87,USD,Spotify,ENTERTAINMENT,2025-07-29T20:18:16,SETTLED
T300483,A2627,26.73,USD,Starbucks,FOOD,2024-06-26T19:06:30,SETTLED
T300484,A2725,13.25,EUR,Zara,ENTERTAINMENT,2024-01-12T03:32:35,DECLINED
T300485,A2468,33.8,USD,Starbucks,ENTERTAINMENT,2025-03-30T17:15:25,SETTLED
T300486,A2445,102.97,EUR,Amazon,ENTERTAINMENT,2023-11-06T10:12:45,DECLINED
T300487,A2480,62.25,EUR,Spotify,TRAVEL,2024-11-07T01:44:50,SETTLED
T300488,A2293,43.37,EUR,Spotify,FOOD,2025-08-06T18:18:50,SETTLED
T300489,A2764,4.66,USD,Starbucks,ENTERTAINMENT,2023-11-20T11:39:47,SETTLED
T300490,A2142,59.21,GBP,Amazon,TRAVEL,2024-05-28T15:55:17,SETTLED
T300491,A2249,9.1,EUR,Ikea,SHOPPING,2024-12-13T13:35:52,SETTLED
T300492,A2301,77.17,GBP,Uber,FOOD,2024-12-28T19:13:58,SETTLED
T300493,A2024,14.39,EUR,Amazon,FOOD,2025-08-02T23:00:31,SETTLED
T300494,A2788,26.98,USD,Zara,TRAVEL,2024-09-18T02:55:55,SETTLED
T300495,A2069,21.58,EUR,Starbucks,SHOPPING,2025-03-09T08:59:04,SETTLED
T300496,A2624,97.88,USD,Spotify,ENTERTAINMENT,2023-10-03T05:49:16,SETTLED
T300497,A2111,6.76,GBP,Zara,SHOPPING,2024-08-09T04:30:56,SETTLED
T300498,A2363,41.69,USD,Spotify,FOOD,2025-01-28T20:42:32,SETTLED
T300499,A2302,7.66,GBP,Amazon,TRAVEL,2024-01-15T07:50:12,SETTLED
T300500,A2470,61.0,USD,Spotify,SHOPPING,2024-12-23T21:17:13,SETTLED
T300501,A2090,117.74,EUR,Spotify,ENTERTAINMENT,2025-07-31T06:16:09,SETTLED
T300502,A2529,28.51,EUR,Spotify,SHOPPING,2024-08-11T10:08:52,SETTLED
T300503,A2660,33.48,USD,Spotify,SHOPPING,2024-01-09T04:41:34,SETTLED
T300504,A2738,131.16,GBP,Zara,TRAVEL,2023-10-20T18:25:03,SETTLED
T300505,A2725,36.8,GBP,Starbucks,TRAVEL,2023-11-26T19:38:54,SETTLED
T300506,A2662,33.43,GBP,Uber,FOOD,2024-05-23T08:06:59,SETTLED
T300507,A2191,43.18,USD,Zara,TRAVEL,2024-02-15T19:48:16,SETTLED
T300508,A2551,58.44,USD,Ikea,SHOPPING,2024-02-03T17:37:45,SETTLED
T300509,A2241,5.65,USD,Starbucks,ENTERTAINMENT,2024-07-23T01:35:44,SETTLED
T300510,A2137,86.05,USD,Starbucks,FOOD,2025-03-03T16:45:16,SETTLED
T300511,A2344,28.59,GBP,Ikea,TRAVEL,2024-11-12T13:28:13,SETTLED
T300512,A2179,3.75,GBP,Amazon,SHOPPING,2025-03-22T23:49:54,SETTLED
T300513,A2711,77.13,USD,Ikea,SHOPPING,2025-08-28T02:00:30,SETTLED
T300514,A2502,23.66,USD,Amazon,FOOD,2025-03-29T03:46:04,DECLINED
T300515,A2202,5.29,GBP,Uber,FOOD,2024-11-01T16:44:02,SETTLED
T300516,A2572,50.23,GBP,Amazon,TRAVEL,2024-04-02T04:57:35,SETTLED
T300517,A2191,106.07,EUR,Uber,TRAVEL,2025-02-03T06:30:12,SETTLED
T300518,A2004,109.35,USD,Uber,ENTERTAINMENT,2024-04-14T20:02:11,SETTLED
T300519,A2236,158.11,EUR,Spotify,FOOD,2024-04-27T04:00:57,SETTLED
T300520,A2692,101.14,GBP,Spotify,FOOD,2024-03-11T16:17:13,SETTLED
T300521,A2310,0.11,GBP,Ikea,SHOPPING,2023-11-22T16:04:06,SETTLED
T300522,A2548,23.92,USD,Uber,ENTERTAINMENT,2023-10-17T17:20:16,SETTLED
T300523,A2055,85.34,EUR,Amazon,TRAVEL,2024-07-10T08:17:39,SETTLED
T300524,A2442,22.81,GBP,Zara,ENTERTAINMENT,2024-11-26T06:37:40,SETTLED
T300525,A2236,46.01,EUR,Spotify,ENTERTAINMENT,2024-11-09T02:31:12,SETTLED
T300526,A2196,46.61,EUR,Starbucks,SHOPPING,2025-06-22T12:05:19,SETTLED
T300527,A2584,22.71,EUR,Starbucks,FOOD,2024-09-24T12:00:19,SETTLED
T300528,A2570,117.42,EUR,Amazon,FOOD,2024-01-06T11:11:24,SETTLED
T300529,A2751,34.98,EUR,Spotify,FOOD,2023-10-21T12:06:36,SETTLED
T300530,A2513,31.25,USD,Zara,TRAVEL,2024-06-15T10:24:17,SETTLED
T300531,A2448,299.85,USD,Uber,FOOD,2023-09-12T03:11:36,SETTLED
T300532,A2359,34.01,EUR,Spotify,ENTERTAINMENT,2024-08-06T07:13:08,SETTLED
T300533,A2699,9.82,USD,Amazon,ENTERTAINMENT,2023-11-16T05:34:37,SETTLED
T300534,A2029,35.98,GBP,Uber,FOOD,2024-04-24T22:51:56,SETTLED
T300535,A2778,84.1,EUR,Spotify,ENTERTAINMENT,2025-06-10T02:37:30,SETTLED
T300536,A2107,75.0,USD,Ikea,TRAVEL,2025-02-04T09:01:03,SETTLED
T300537,A2601,77.7,USD,Zara,FOOD,2025-01-06T16:36:21,SETTLED
T300538,A2716,61.55,GBP,Starbucks,TRAVEL,2024-12-18T08:53:40,SETTLED
T300539,A2444,14.67,GBP,Amazon,FOOD,2024-09-16T06:02:11,SETTLED
T300540,A2437,99.06,GBP,Starbucks,TRAVEL,2024-02-11T06:16:27,SETTLED
T300541,A2731,111.95,GBP,Uber,TRAVEL,2023-11-23T12:01:58,SETTLED
T300542,A2605,10.79,EUR,Uber,TRAVEL,2023-09-29T03:48:51,SETTLED
T300543,A2456,6.99,USD,Ikea,ENTERTAINMENT,2024-02-16T21:56:57,SETTLED
T300544,A2614,185.67,USD,Uber,TRAVEL,2024-01-19T20:36:32,SETTLED
T300545,A2734,101.37,GBP,Uber,SHOPPING,2025-01-16T20:48:08,SETTLED
T300546,A2697,111.86,USD,Starbucks,TRAVEL,2024-04-22T19:49:33,SETTLED
T300547,A2695,108.74,USD,Starbucks,TRAVEL,2023-11-11T19:27:56,SETTLED
T300548,A2494,39.01,USD,Amazon,TRAVEL,2024-09-11T00:03:46,SETTLED
T300549,A2673,51.98,GBP,Amazon,TRAVEL,2025-06-25T13:03:42,SETTLED
T300550,A2246,39.41,USD,Uber,FOOD,2023-12-07T21:18:30,SETTLED
T300551,A2542,2.63,USD,Spotify,ENTERTAINMENT,2024-05-05T16:11:24,SETTLED
T300552,A2563,68.42,USD,Zara,ENTERTAINMENT,2025-05-10T19:13:33,SETTLED
T300553,A2587,35.19,EUR,Amazon,ENTERTAINMENT,2024-07-13T21:23:40,SETTLED
T300554,A2438,52.16,EUR,Uber,FOOD,2024-09-08T23:06:25,SETTLED
T300555,A2277,34.92,USD,Spotify,TRAVEL,2024-09-23T01:29:29,SETTLED
T300556,A2551,33.85,USD,Spotify,TRAVEL,2025-08-04T05:47:29,SETTLED
T300557,A2612,9.42,USD,Starbucks,ENTERTAINMENT,2025-02-03T14:44:45,SETTLED
T300558,A2110,16.34,USD,Spotify,SHOPPING,2024-04-02T00:06:22,SETTLED
T300559,A2384,8.65,USD,Ikea,TRAVEL,2023-11-18T22:58:50,SETTLED
T300560,A2760,10.89,USD,Starbucks,TRAVEL,2025-01-19T17:19:21,SETTLED
T300561,A2190,180.55,EUR,Starbucks,TRAVEL,2024-11-04T19:18:37,SETTLED
T300562,A2489,8.31,GBP,Ikea,FOOD,2024-07-06T04:05:42,SETTLED
T300563,A2693,15.69,USD,Starbucks,TRAVEL,2024-01-30T18:30:06,SETTLED
T300564,A2425,44.65,USD,Amazon,ENTERTAINMENT,2024-06-23T08:23:23,SETTLED
T300565,A2404,47.1,USD,Starbucks,TRAVEL,2025-07-27T22:50:46,DECLINED
T300566,A2334,8.36,GBP,Ikea,ENTERTAINMENT,2024-07-01T10:43:11,SETTLED
T300567,A2208,78.93,USD,Uber,SHOPPING,2024-06-22T02:12:44,SETTLED
T300568,A2021,76.9,USD,Uber,FOOD,2024-02-01T02:13:27,SETTLED
T300569,A2677,13.55,GBP,Uber,SHOPPING,2024-08-20T09:55:10,SETTLED
T300570,A2610,17.03,USD,Ikea,TRAVEL,2023-10-13T19:47:09,SETTLED
T300571,A2207,139.02,GBP,Ikea,SHOPPING,2024-03-31T16:15:31,SETTLED
T300572,A2007,87.34,GBP,Amazon,TRAVEL,2024-08-15T17:25:18,SETTLED
T300573,A2701,59.83,USD,Ikea,ENTERTAINMENT,2024-09-04T09:22:29,SETTLED
T300574,A2686,4.29,EUR,Spotify,TRAVEL,2024-03-31T18:12:47,SETTLED
T300575,A2784,27.09,EUR,Uber,FOOD,2024-03-02T21:31:40,SETTLED
T300576,A2528,40.97,USD,Ikea,SHOPPING,2025-06-20T08:20:42,SETTLED
T300577,A2601,10.38,GBP,Zara,TRAVEL,2024-04-04T18:25:28,SETTLED
T300578,A2652,29.73,GBP,Starbucks,ENTERTAINMENT,2024-11-20T10:23:05,SETTLED
T300579,A2656,45.94,GBP,Amazon,SHOPPING,2023-10-27T01:06:26,SETTLED
T300580,A2165,19.83,USD,Uber,FOOD,2024-01-04T13:20:45,DECLINED
T300581,A2495,75.92,EUR,Spotify,TRAVEL,2025-04-15T10:44:43,SETTLED
T300582,A2589,91.77,GBP,Spotify,FOOD,2025-03-03T03:13:32,SETTLED
T300583,A2428,19.55,GBP,Uber,ENTERTAINMENT,2025-02-08T14:34:48,SETTLED
T300584,A2773,91.21,USD,Spotify,SHOPPING,2023-11-23T06:44:01,DECLINED
T300585,A2162,5.47,EUR,Zara,SHOPPING,2023-11-14T17:45:58,SETTLED
T300586,A2365,90.92,EUR,Amazon,SHOPPING,2025-02-09T03:07:13,SETTLED
T300587,A2525,8.29,USD,Starbucks,ENTERTAINMENT,2024-06-02T04:48:07,SETTLED
T300588,A2238,4.33,EUR,Amazon,TRAVEL,2025-05-28T21:38:10,SETTLED
T300589,A2071,51.33,USD,Amazon,TRAVEL,2024-11-02T17:24:25,SETTLED
T300590,A2444,31.93,GBP,Uber,TRAVEL,2024-07-26T17:20:11,SETTLED
T300591,A2654,119.24,USD,Ikea,FOOD,2025-04-18T17:26:40,SETTLED
